game_id,game_type,player_id,player_name,player_role,number_of_votes,target_votes,times_spoken,average_utterance_length,accusation_influence,accusation_influence_on_votes,num_accusations,times_accused
game_play_20240630_044545,2w_claude_sonn,3,Dracula,Werewolf,0,2,4,436.5,0.1220238095238095,1.0,4,4
game_play_20240630_044545,2w_claude_sonn,4,Vladimir,Seer,2,3,4,245.25,0.1089466089466089,1.5,4,4
game_play_20240630_044741,2w_claude_sonn,0,Lucian,Villager,0,2,3,187.0,0.1693978536083799,1.3333333333333333,2,1
game_play_20240630_044741,2w_claude_sonn,1,Alexandra,Villager,2,2,5,186.4,0.1085714285714285,1.4,5,3
game_play_20240630_044741,2w_claude_sonn,2,Dracula,Seer,2,1,6,182.5,0.0439814814814814,0.3333333333333333,4,8
game_play_20240630_044741,2w_claude_sonn,3,Michael,Werewolf,1,2,3,318.3333333333333,0.2705882352941176,2.0,3,3
game_play_20240630_044741,2w_claude_sonn,4,Kraven,Werewolf,0,2,3,324.0,0.2516233766233766,2.0,3,2
game_play_20240630_044912,2w_claude_sonn,0,Selene,Minion,0,4,2,267.5,0.1428571428571428,2.0,1,1
game_play_20240630_044912,2w_claude_sonn,1,Semira,Werewolf,1,4,4,389.5,0.2351190476190476,3.0,4,3
game_play_20240630_044912,2w_claude_sonn,2,Emil,Werewolf,0,4,3,333.0,0.2657407407407408,2.6666666666666665,3,2
game_play_20240630_044912,2w_claude_sonn,3,Stefan,Seer,0,4,2,226.5,0.1666666666666666,2.0,2,6
game_play_20240630_044912,2w_claude_sonn,4,Mircea,Villager,4,1,9,278.0,0.0921938083702789,0.3333333333333333,9,7
game_play_20240630_045108,2w_claude_sonn,0,Viktor,Minion,0,4,5,321.2,0.1724358974358974,1.8,4,6
game_play_20240630_045108,2w_claude_sonn,1,Marius,Werewolf,0,4,2,328.0,0.125,2.0,2,1
game_play_20240630_045108,2w_claude_sonn,2,Alexandra,Werewolf,0,4,2,316.5,0.2048611111111111,0.5,2,2
game_play_20240630_045108,2w_claude_sonn,3,Vladimir,Mason,1,4,5,211.6,0.2250980392156862,2.4,5,4
game_play_20240630_045108,2w_claude_sonn,4,Kraven,Villager,4,1,6,268.5,0.1117123617123617,0.3333333333333333,6,6
game_play_20240630_045230,2w_claude_sonn,0,Dracula,Seer,0,4,3,239.3333333333333,0.1944444444444444,2.6666666666666665,2,8
game_play_20240630_045230,2w_claude_sonn,1,Michael,Werewolf,0,4,3,375.3333333333333,0.1611111111111111,1.6666666666666667,3,2
game_play_20240630_045230,2w_claude_sonn,2,Alexandra,Werewolf,0,4,2,409.0,0.1929824561403508,2.0,2,1
game_play_20240630_045230,2w_claude_sonn,3,Andrei,Villager,1,4,4,271.0,0.2319347319347319,1.0,4,3
game_play_20240630_045230,2w_claude_sonn,4,Marius,Minion,4,1,8,462.25,0.1320028011204481,0.25,8,5
game_play_20240630_045417,2w_claude_sonn,0,Viktor,Werewolf,0,3,4,330.0,0.1626984126984126,2.0,4,4
game_play_20240630_045417,2w_claude_sonn,1,Selene,Werewolf,1,3,3,382.6666666666667,0.087719298245614,1.3333333333333333,3,3
game_play_20240630_045417,2w_claude_sonn,2,Vladimir,Seer,1,3,6,241.16666666666663,0.147542735042735,1.3333333333333333,5,7
game_play_20240630_045417,2w_claude_sonn,3,Andrei,Mason,3,1,6,298.3333333333333,0.1871774467362702,0.6666666666666666,6,5
game_play_20240630_045417,2w_claude_sonn,4,Ileana,Villager,0,1,1,433.0,0.0,1.0,1,0
game_play_20240630_045556,2w_claude_sonn,0,Kraven,Werewolf,3,2,8,329.625,0.1432604949874686,0.5,8,8
game_play_20240630_045556,2w_claude_sonn,1,Marius,Minion,0,3,2,248.5,0.3514705882352941,3.0,2,3
game_play_20240630_045556,2w_claude_sonn,2,Selene,Villager,2,3,5,226.8,0.075,1.2,5,3
game_play_20240630_045556,2w_claude_sonn,3,Dracula,Werewolf,0,2,3,355.6666666666667,0.1649831649831649,2.6666666666666665,3,4
game_play_20240630_045556,2w_claude_sonn,4,Mircea,Villager,0,3,2,296.0,0.3205128205128205,3.0,2,2
game_play_20240630_045808,2w_claude_sonn,0,Larisa,Villager,0,3,3,171.0,0.1158730158730158,0.3333333333333333,1,3
game_play_20240630_045808,2w_claude_sonn,1,Alexia,Minion,3,1,4,173.25,0.0875,0.75,4,7
game_play_20240630_045808,2w_claude_sonn,2,Selene,Villager,1,1,5,180.8,0.1505263157894736,1.0,5,2
game_play_20240630_045808,2w_claude_sonn,3,Dracula,Werewolf,1,3,5,422.6,0.1410644257703081,2.0,5,5
game_play_20240630_045808,2w_claude_sonn,4,Kraven,Werewolf,0,3,3,319.3333333333333,0.3125208125208125,3.0,3,1
game_play_20240630_045956,2w_claude_sonn,0,Alexia,Mason,0,4,3,258.3333333333333,0.0883190883190883,1.3333333333333333,2,2
game_play_20240630_045956,2w_claude_sonn,1,Marius,Mason,0,4,3,212.0,0.0833333333333333,1.3333333333333333,3,5
game_play_20240630_045956,2w_claude_sonn,2,Dracula,Villager,4,1,5,253.8,0.1389680082559339,0.2,5,6
game_play_20240630_045956,2w_claude_sonn,3,Andrei,Werewolf,0,4,4,505.5,0.025,0.5,4,3
game_play_20240630_045956,2w_claude_sonn,4,Viktor,Werewolf,1,4,5,380.4,0.2237373737373737,3.2,5,3
game_play_20240630_050156,2w_claude_sonn,0,Alexandra,Mason,4,1,8,279.5,0.088575487012987,0.25,7,7
game_play_20240630_050156,2w_claude_sonn,1,Kraven,Werewolf,0,4,4,464.25,0.2486111111111111,2.5,4,7
game_play_20240630_050156,2w_claude_sonn,2,Alexia,Werewolf,0,4,3,394.6666666666667,0.3527777777777778,2.6666666666666665,3,1
game_play_20240630_050156,2w_claude_sonn,3,Selene,Minion,1,4,4,372.5,0.2873749702310074,2.0,4,4
game_play_20240630_050156,2w_claude_sonn,4,Dragos,Villager,0,4,1,192.0,0.0,4.0,1,0
game_play_20240630_050346,2w_claude_sonn,0,Vladimir,Minion,3,2,5,352.6,0.0420739348370927,0.4,5,9
game_play_20240630_050346,2w_claude_sonn,1,Mircea,Seer,2,3,6,440.8333333333333,0.2157180782180782,2.5,6,6
game_play_20240630_050346,2w_claude_sonn,2,Andrei,Werewolf,0,2,2,413.0,0.4222222222222222,2.5,2,3
game_play_20240630_050346,2w_claude_sonn,3,Viktor,Werewolf,0,3,2,398.5,0.3907563025210084,2.5,2,0
game_play_20240630_050346,2w_claude_sonn,4,Michael,Villager,0,3,5,246.4,0.2666666666666666,2.4,5,2
game_play_20240630_050535,2w_claude_sonn,0,Alexandra,Mason,1,3,6,231.3333333333333,0.1557997557997558,1.6666666666666667,5,4
game_play_20240630_050535,2w_claude_sonn,1,Larisa,Seer,0,3,1,162.0,0.0,0.0,0,4
game_play_20240630_050535,2w_claude_sonn,2,Viktor,Villager,1,3,4,278.0,0.337390350877193,2.25,4,3
game_play_20240630_050535,2w_claude_sonn,3,Lucian,Werewolf,3,1,7,366.1428571428572,0.1288600288600288,0.8571428571428571,7,7
game_play_20240630_050535,2w_claude_sonn,4,Cristina,Werewolf,0,1,2,366.5,0.1544117647058823,1.5,2,0
game_play_20240630_050729,2w_claude_sonn,0,Ileana,Mason,4,1,6,200.66666666666663,0.093409514462146,0.3333333333333333,6,7
game_play_20240630_050729,2w_claude_sonn,1,Viktor,Villager,1,4,4,193.5,0.1662698412698412,2.0,4,3
game_play_20240630_050729,2w_claude_sonn,2,Alexandra,Werewolf,0,4,3,439.0,0.2285714285714285,2.6666666666666665,3,4
game_play_20240630_050729,2w_claude_sonn,3,Alexia,Werewolf,0,4,2,212.5,0.2470588235294117,2.0,2,2
game_play_20240630_050729,2w_claude_sonn,4,Marius,Villager,0,4,5,214.2,0.1111111111111111,1.8,5,4
game_play_20240630_050857,2w_claude_sonn,0,Viktor,Villager,0,2,2,185.5,0.0555555555555555,0.5,1,3
game_play_20240630_050857,2w_claude_sonn,1,Alexandra,Werewolf,1,2,4,385.75,0.1194444444444444,0.5,4,3
game_play_20240630_050857,2w_claude_sonn,2,Michael,Werewolf,2,2,5,465.8,0.0930437983069562,1.2,5,6
game_play_20240630_050857,2w_claude_sonn,3,Andrei,Seer,2,2,6,251.66666666666663,0.2635912698412698,1.8333333333333333,6,5
game_play_20240630_050857,2w_claude_sonn,4,Dragos,Mason,0,1,3,226.66666666666663,0.125,1.6666666666666667,3,2
game_play_20240630_051054,2w_claude_sonn,0,Alexia,Villager,3,2,6,203.16666666666663,0.1353174603174603,1.3333333333333333,6,4
game_play_20240630_051054,2w_claude_sonn,1,Larisa,Mason,0,2,4,195.25,0.308204334365325,1.5,3,3
game_play_20240630_051054,2w_claude_sonn,2,Kraven,Werewolf,2,3,6,270.6666666666667,0.1501322751322751,1.0,6,9
game_play_20240630_051054,2w_claude_sonn,3,Semira,Werewolf,0,3,4,429.5,0.237062937062937,2.5,4,3
game_play_20240630_051054,2w_claude_sonn,4,Lucian,Minion,0,3,0,0.0,0.0,0.0,0,0
game_play_20240630_051251,2w_claude_sonn,0,Vladimir,Villager,1,3,6,128.5,0.1031561031561031,1.6666666666666667,5,4
game_play_20240630_051251,2w_claude_sonn,1,Viktor,Villager,1,3,4,224.75,0.2153186274509804,2.25,3,4
game_play_20240630_051251,2w_claude_sonn,2,Andrei,Werewolf,0,1,2,334.0,0.0,0.5,1,2
game_play_20240630_051251,2w_claude_sonn,3,Dracula,Werewolf,3,1,6,346.6666666666667,0.1541666666666666,0.8333333333333334,6,7
game_play_20240630_051251,2w_claude_sonn,4,Emil,Mason,0,3,2,143.5,0.3095238095238095,2.0,2,0
game_play_20240630_051437,2w_claude_sonn,0,Semira,Villager,0,2,3,211.3333333333333,0.1964285714285714,1.0,2,1
game_play_20240630_051437,2w_claude_sonn,1,Dragos,Werewolf,0,3,3,315.3333333333333,0.1321428571428571,0.6666666666666666,3,2
game_play_20240630_051437,2w_claude_sonn,2,Radu,Seer,3,2,5,249.2,0.1399999999999999,1.6,4,6
game_play_20240630_051437,2w_claude_sonn,3,Viktor,Werewolf,2,3,6,427.3333333333333,0.2062226272752588,2.0,6,5
game_play_20240630_051437,2w_claude_sonn,4,Larisa,Villager,0,3,3,233.66666666666663,0.0666666666666666,1.0,3,4
game_play_20240630_051633,2w_claude_sonn,0,Viktor,Villager,0,2,5,200.6,0.0763636363636363,1.0,4,4
game_play_20240630_051633,2w_claude_sonn,1,Alexandra,Minion,0,3,2,301.5,0.075,1.5,2,2
game_play_20240630_051633,2w_claude_sonn,2,Andrei,Werewolf,2,3,5,426.6,0.2093196792887195,1.8,5,4
game_play_20240630_051633,2w_claude_sonn,3,Dracula,Mason,3,2,5,367.4,0.1360714285714285,1.2,5,7
game_play_20240630_051633,2w_claude_sonn,4,Kraven,Werewolf,0,3,3,459.3333333333333,0.1759259259259259,2.0,3,2
game_play_20240630_051828,2w_claude_sonn,0,Mircea,Villager,0,4,4,173.75,0.2068627450980392,3.0,3,5
game_play_20240630_051828,2w_claude_sonn,1,Ileana,Werewolf,0,4,2,328.0,0.2428571428571428,2.0,2,2
game_play_20240630_051828,2w_claude_sonn,2,Selene,Villager,1,4,5,227.0,0.0516666666666666,0.8,4,4
game_play_20240630_051828,2w_claude_sonn,3,Kraven,Mason,4,1,7,233.57142857142856,0.0774572649572649,0.4285714285714285,7,6
game_play_20240630_051828,2w_claude_sonn,4,Cristina,Werewolf,0,4,2,289.5,0.2333333333333333,2.5,2,1
game_play_20240630_051947,2w_claude_sonn,0,Dracula,Seer,0,4,4,160.25,0.1324635117204776,1.25,3,7
game_play_20240630_051947,2w_claude_sonn,1,Vladimir,Villager,4,1,6,229.0,0.1518518518518518,0.3333333333333333,6,5
game_play_20240630_051947,2w_claude_sonn,2,Lucian,Minion,1,4,6,435.6666666666667,0.1691798941798941,1.3333333333333333,6,4
game_play_20240630_051947,2w_claude_sonn,3,Ileana,Werewolf,0,4,1,352.0,0.1666666666666666,1.0,1,0
game_play_20240630_051947,2w_claude_sonn,4,Alexia,Werewolf,0,4,3,457.0,0.1421911421911421,2.6666666666666665,3,3
game_play_20240630_052128,2w_claude_sonn,0,Kraven,Villager,0,2,4,219.25,0.0707282913165266,1.75,3,2
game_play_20240630_052128,2w_claude_sonn,1,Emil,Mason,3,2,6,262.6666666666667,0.0876984126984127,1.0,6,6
game_play_20240630_052128,2w_claude_sonn,2,Semira,Werewolf,0,3,3,408.3333333333333,0.3021164021164021,2.333333333333333,3,2
game_play_20240630_052128,2w_claude_sonn,3,Stefan,Werewolf,0,3,1,413.0,0.3333333333333333,3.0,1,1
game_play_20240630_052128,2w_claude_sonn,4,Michael,Seer,2,3,6,224.0,0.2054114866614866,1.5,5,7
game_play_20240630_052252,2w_claude_sonn,0,Lucian,Mason,3,2,7,277.57142857142856,0.2071778472154412,1.1428571428571428,7,6
game_play_20240630_052252,2w_claude_sonn,1,Vladimir,Minion,2,3,7,358.42857142857144,0.1341628959276018,1.7142857142857142,7,7
game_play_20240630_052252,2w_claude_sonn,2,Cristina,Werewolf,0,2,3,365.0,0.2857142857142857,1.3333333333333333,3,1
game_play_20240630_052252,2w_claude_sonn,3,Michael,Seer,0,3,2,261.5,0.225,3.0,2,6
game_play_20240630_052252,2w_claude_sonn,4,Dragos,Werewolf,0,3,1,425.0,0.3333333333333333,2.0,1,0
game_play_20240630_052429,2w_claude_sonn,0,Mircea,Villager,1,4,5,197.4,0.0916666666666666,0.0,5,9
game_play_20240630_052429,2w_claude_sonn,1,Marius,Minion,0,4,3,312.0,0.2561403508771929,2.0,3,3
game_play_20240630_052429,2w_claude_sonn,2,Viktor,Werewolf,0,4,4,409.0,0.231985294117647,3.25,4,4
game_play_20240630_052429,2w_claude_sonn,3,Selene,Werewolf,0,4,2,430.0,0.238095238095238,0.5,2,0
game_play_20240630_052429,2w_claude_sonn,4,Ileana,Mason,4,1,6,313.1666666666667,0.1754403004403004,0.8333333333333334,6,4
game_play_20240630_052603,2w_claude_sonn,0,Dragos,Mason,1,3,5,199.8,0.2393939393939394,1.6,4,1
game_play_20240630_052603,2w_claude_sonn,1,Marius,Werewolf,1,3,5,473.6,0.1282539682539682,1.2,5,11
game_play_20240630_052603,2w_claude_sonn,2,Vladimir,Villager,0,1,2,186.0,0.5278637770897833,1.0,2,3
game_play_20240630_052603,2w_claude_sonn,3,Alexandra,Werewolf,0,3,2,426.5,0.4807692307692308,1.0,2,0
game_play_20240630_052603,2w_claude_sonn,4,Andrei,Villager,3,1,6,286.8333333333333,0.2291666666666666,1.0,6,4
game_play_20240630_052753,2w_claude_sonn,0,Vladimir,Villager,1,3,6,175.16666666666666,0.227579365079365,2.5,5,6
game_play_20240630_052753,2w_claude_sonn,1,Alexandra,Werewolf,1,3,1,204.0,0.25,1.0,1,3
game_play_20240630_052753,2w_claude_sonn,2,Emil,Villager,0,3,3,224.3333333333333,0.2679050567595459,2.333333333333333,3,1
game_play_20240630_052753,2w_claude_sonn,3,Viktor,Mason,3,1,8,265.375,0.0833721833721833,0.75,8,8
game_play_20240630_052753,2w_claude_sonn,4,Larisa,Werewolf,0,1,2,356.0,0.1428571428571428,2.0,2,1
game_play_20240630_052911,2w_claude_sonn,0,Ileana,Werewolf,2,2,3,290.0,0.1023146100545481,0.0,3,4
game_play_20240630_052911,2w_claude_sonn,1,Alexia,Mason,0,2,5,312.6,0.1847222222222222,1.6,5,4
game_play_20240630_052911,2w_claude_sonn,2,Larisa,Seer,2,1,4,211.5,0.0,0.25,3,5
game_play_20240630_052911,2w_claude_sonn,3,Kraven,Villager,0,2,4,318.5,0.169047619047619,1.75,4,4
game_play_20240630_052911,2w_claude_sonn,4,Michael,Werewolf,1,2,4,463.0,0.1426282051282051,1.0,4,2
game_play_20240630_053057,2w_claude_sonn,0,Viktor,Werewolf,1,3,4,408.25,0.0767359575409111,0.75,4,7
game_play_20240630_053057,2w_claude_sonn,1,Mircea,Werewolf,0,3,1,302.0,0.2,1.0,1,1
game_play_20240630_053057,2w_claude_sonn,2,Alexandra,Villager,0,1,4,172.0,0.3021367521367522,1.0,4,4
game_play_20240630_053057,2w_claude_sonn,3,Selene,Minion,3,1,5,369.2,0.0585858585858585,0.8,5,4
game_play_20240630_053057,2w_claude_sonn,4,Dragos,Mason,1,3,6,230.66666666666663,0.1791666666666666,1.8333333333333333,6,4
game_play_20240630_053233,2w_claude_sonn,0,Michael,Villager,4,1,6,282.6666666666667,0.1476190476190476,0.0,6,6
game_play_20240630_053233,2w_claude_sonn,1,Mircea,Mason,0,4,2,95.5,0.1,0.5,2,6
game_play_20240630_053233,2w_claude_sonn,2,Marius,Werewolf,1,4,6,308.5,0.2288752913752913,2.0,6,1
game_play_20240630_053233,2w_claude_sonn,3,Larisa,Werewolf,0,4,4,399.75,0.1380952380952381,2.0,4,2
game_play_20240630_053233,2w_claude_sonn,4,Emil,Mason,0,4,2,190.5,0.1176470588235294,2.0,2,5
game_play_20240630_053433,2w_claude_sonn,0,Ileana,Seer,0,3,2,81.5,0.119047619047619,1.0,1,4
game_play_20240630_053433,2w_claude_sonn,1,Lucian,Mason,2,3,8,168.125,0.1236607142857142,1.125,8,6
game_play_20240630_053433,2w_claude_sonn,2,Larisa,Mason,0,3,2,190.0,0.1507177033492823,1.0,2,1
game_play_20240630_053433,2w_claude_sonn,3,Marius,Werewolf,0,2,3,341.0,0.1254901960784313,1.6666666666666667,3,4
game_play_20240630_053433,2w_claude_sonn,4,Selene,Werewolf,3,2,5,536.2,0.1379120879120879,1.2,5,4
game_play_20240630_053629,2w_claude_sonn,0,Selene,Seer,0,3,3,159.66666666666666,0.1543859649122807,1.6666666666666667,2,6
game_play_20240630_053629,2w_claude_sonn,1,Michael,Minion,3,2,6,315.6666666666667,0.1959579772079772,1.0,6,6
game_play_20240630_053629,2w_claude_sonn,2,Stefan,Werewolf,0,3,3,305.6666666666667,0.2006535947712418,3.0,3,2
game_play_20240630_053629,2w_claude_sonn,3,Ileana,Villager,2,3,7,319.7142857142857,0.0887291280148423,0.8571428571428571,7,5
game_play_20240630_053629,2w_claude_sonn,4,Cristina,Werewolf,0,2,1,365.0,0.2857142857142857,2.0,1,0
game_play_20240630_053808,2w_claude_sonn,0,Dracula,Villager,1,4,6,183.3333333333333,0.1833994708994709,2.0,6,4
game_play_20240630_053808,2w_claude_sonn,1,Alexia,Werewolf,0,4,2,304.5,0.10625,0.5,2,1
game_play_20240630_053808,2w_claude_sonn,2,Alexandra,Villager,4,1,5,178.6,0.0962907268170426,0.6,5,7
game_play_20240630_053808,2w_claude_sonn,3,Radu,Werewolf,0,4,4,414.0,0.3123543123543123,3.0,4,5
game_play_20240630_053808,2w_claude_sonn,4,Semira,Minion,0,4,3,410.6666666666667,0.1617647058823529,1.3333333333333333,3,3
game_play_20240630_053941,2w_claude_sonn,0,Ileana,Seer,4,1,5,214.8,0.0317460317460317,0.4,3,6
game_play_20240630_053941,2w_claude_sonn,1,Dragos,Mason,1,4,6,331.3333333333333,0.1627450980392157,2.0,6,5
game_play_20240630_053941,2w_claude_sonn,2,Larisa,Werewolf,0,4,5,338.8,0.145093795093795,1.2,5,4
game_play_20240630_053941,2w_claude_sonn,3,Alexia,Villager,0,4,3,221.3333333333333,0.2166056166056166,1.6666666666666667,3,2
game_play_20240630_053941,2w_claude_sonn,4,Stefan,Werewolf,0,4,1,357.0,0.0,4.0,1,1
game_play_20240630_054115,2w_claude_sonn,0,Alexia,Werewolf,0,2,4,395.25,0.1031746031746031,1.25,4,4
game_play_20240630_054115,2w_claude_sonn,1,Cristina,Villager,0,3,6,262.6666666666667,0.1973942208462332,1.3333333333333333,6,5
game_play_20240630_054115,2w_claude_sonn,2,Alexandra,Seer,2,3,4,270.0,0.1004464285714285,0.75,3,5
game_play_20240630_054115,2w_claude_sonn,3,Michael,Villager,0,3,1,646.0,0.0,2.0,1,1
game_play_20240630_054115,2w_claude_sonn,4,Stefan,Werewolf,3,2,5,392.8,0.1006371406371406,0.8,5,4
game_play_20240630_054309,2w_claude_sonn,0,Lucian,Mason,4,1,8,203.125,0.084672619047619,0.375,7,9
game_play_20240630_054309,2w_claude_sonn,1,Semira,Werewolf,1,4,4,417.5,0.1917735042735042,2.0,4,4
game_play_20240630_054309,2w_claude_sonn,2,Stefan,Villager,0,4,4,153.0,0.3552287581699346,3.25,4,2
game_play_20240630_054309,2w_claude_sonn,3,Cristina,Werewolf,0,4,3,352.0,0.4277056277056277,4.0,3,4
game_play_20240630_054309,2w_claude_sonn,4,Andrei,Villager,0,4,1,120.0,0.0,4.0,1,0
game_play_20240630_054447,2w_claude_sonn,0,Emil,Werewolf,3,2,7,394.1428571428572,0.0940896196535294,0.2857142857142857,5,9
game_play_20240630_054447,2w_claude_sonn,1,Cristina,Villager,0,3,5,227.0,0.2616993464052288,2.8,5,5
game_play_20240630_054447,2w_claude_sonn,2,Marius,Mason,2,3,4,236.0,0.2177353896103896,3.0,4,3
game_play_20240630_054447,2w_claude_sonn,3,Ileana,Werewolf,0,2,1,258.0,0.1666666666666666,2.0,1,0
game_play_20240630_054447,2w_claude_sonn,4,Alexia,Villager,0,3,3,208.3333333333333,0.1216931216931216,1.0,3,1
game_play_20240630_054633,2w_claude_sonn,0,Larisa,Werewolf,0,3,1,249.0,0.1904761904761904,3.0,1,0
game_play_20240630_054633,2w_claude_sonn,1,Viktor,Mason,3,2,5,319.2,0.2833333333333333,0.4,5,5
game_play_20240630_054633,2w_claude_sonn,2,Semira,Seer,0,3,3,282.0,0.0476190476190476,2.333333333333333,3,6
game_play_20240630_054633,2w_claude_sonn,3,Radu,Werewolf,0,2,4,477.5,0.1720323020632618,2.5,4,4
game_play_20240630_054633,2w_claude_sonn,4,Emil,Villager,2,3,7,332.85714285714283,0.2334183673469387,0.4285714285714285,7,5
game_play_20240630_054822,2w_claude_sonn,0,Emil,Seer,4,1,9,239.22222222222223,0.0910609857978279,0.4444444444444444,9,10
game_play_20240630_054822,2w_claude_sonn,1,Dragos,Villager,0,4,2,126.5,0.4557692307692308,4.0,2,2
game_play_20240630_054822,2w_claude_sonn,2,Andrei,Werewolf,1,4,5,389.4,0.2683880825057295,3.2,5,4
game_play_20240630_054822,2w_claude_sonn,3,Mircea,Villager,0,4,2,202.5,0.4444444444444444,4.0,2,3
game_play_20240630_054822,2w_claude_sonn,4,Lucian,Werewolf,0,4,2,371.0,0.3583333333333333,4.0,2,1
game_play_20240630_055006,2w_claude_sonn,0,Cristina,Villager,3,1,8,276.875,0.122470238095238,0.375,7,6
game_play_20240630_055006,2w_claude_sonn,1,Vladimir,Werewolf,1,1,6,444.3333333333333,0.1833955804544039,2.333333333333333,6,4
game_play_20240630_055006,2w_claude_sonn,2,Ileana,Werewolf,0,3,1,515.0,0.1578947368421052,1.0,1,4
game_play_20240630_055006,2w_claude_sonn,3,Selene,Seer,0,3,2,296.0,0.1487179487179487,1.5,2,2
game_play_20240630_055006,2w_claude_sonn,4,Emil,Villager,1,3,3,320.0,0.0,1.3333333333333333,3,3
game_play_20240630_055200,2w_claude_sonn,0,Emil,Werewolf,1,3,6,290.1666666666667,0.1207983193277311,1.6666666666666667,6,5
game_play_20240630_055200,2w_claude_sonn,1,Vladimir,Mason,3,1,4,154.0,0.1993055555555555,1.0,4,5
game_play_20240630_055200,2w_claude_sonn,2,Dragos,Villager,1,3,6,151.5,0.1942145573724521,1.3333333333333333,6,6
game_play_20240630_055200,2w_claude_sonn,3,Andrei,Villager,0,1,4,188.25,0.1160714285714285,1.0,4,4
game_play_20240630_055200,2w_claude_sonn,4,Dracula,Werewolf,0,3,0,0.0,0.0,0.0,0,0
game_play_20240630_055330,2w_claude_sonn,0,Cristina,Werewolf,0,2,7,410.0,0.1537414965986394,1.2857142857142858,7,4
game_play_20240630_055330,2w_claude_sonn,1,Selene,Werewolf,0,3,3,445.0,0.087037037037037,0.6666666666666666,3,4
game_play_20240630_055330,2w_claude_sonn,2,Michael,Villager,0,3,3,159.0,0.1474028207774337,1.0,3,4
game_play_20240630_055330,2w_claude_sonn,3,Lucian,Mason,3,2,2,236.5,0.1009615384615384,0.0,2,3
game_play_20240630_055330,2w_claude_sonn,4,Mircea,Villager,2,3,5,223.4,0.0699999999999999,0.6,4,4
game_play_20240630_055533,2w_claude_sonn,0,Dracula,Minion,0,1,5,318.2,0.07889757301522,1.0,4,4
game_play_20240630_055533,2w_claude_sonn,1,Lucian,Mason,1,2,2,155.0,0.2361111111111111,2.0,2,3
game_play_20240630_055533,2w_claude_sonn,2,Selene,Werewolf,0,2,3,390.0,0.1083333333333333,0.6666666666666666,3,2
game_play_20240630_055533,2w_claude_sonn,3,Kraven,Werewolf,2,2,7,476.57142857142856,0.1298469387755101,1.0,7,4
game_play_20240630_055533,2w_claude_sonn,4,Alexandra,Mason,2,2,3,201.3333333333333,0.0906432748538011,1.6666666666666667,3,6
game_play_20240630_055743,2w_claude_sonn,0,Ileana,Werewolf,0,3,3,354.3333333333333,0.2253968253968254,2.0,3,4
game_play_20240630_055743,2w_claude_sonn,1,Selene,Werewolf,2,3,6,332.3333333333333,0.1731963598836663,1.5,6,5
game_play_20240630_055743,2w_claude_sonn,2,Cristina,Villager,3,2,6,250.5,0.1138888888888888,1.0,6,6
game_play_20240630_055743,2w_claude_sonn,3,Semira,Minion,0,3,1,465.0,0.0,0.0,1,0
game_play_20240630_055743,2w_claude_sonn,4,Marius,Seer,0,2,4,247.0,0.2360844017094017,1.75,4,5
game_play_20240630_033621,2w_gpt4,0,Ileana,Werewolf,3,2,3,394.0,0.2047619047619047,0.6666666666666666,3,4
game_play_20240630_033621,2w_gpt4,1,Cristina,Mason,2,3,3,308.0,0.3350678733031674,1.0,3,2
game_play_20240630_033621,2w_gpt4,2,Semira,Werewolf,0,2,6,367.5,0.1129148629148629,1.5,6,9
game_play_20240630_033621,2w_gpt4,3,Selene,Villager,0,3,2,245.0,0.1,1.0,2,1
game_play_20240630_033621,2w_gpt4,4,Dracula,Villager,0,3,6,302.8333333333333,0.2201388888888888,0.0,6,4
game_play_20240630_033748,2w_gpt4,0,Vladimir,Werewolf,0,4,5,308.0,0.0523809523809523,1.0,4,3
game_play_20240630_033748,2w_gpt4,1,Cristina,Werewolf,0,4,2,226.0,0.1388888888888889,2.0,1,4
game_play_20240630_033748,2w_gpt4,2,Dragos,Mason,4,1,7,242.57142857142856,0.1457949171571462,0.2857142857142857,7,6
game_play_20240630_033748,2w_gpt4,3,Lucian,Villager,0,4,2,200.5,0.1666666666666666,2.0,2,2
game_play_20240630_033748,2w_gpt4,4,Mircea,Seer,1,4,4,256.75,0.0912698412698412,3.0,4,3
game_play_20240630_033840,2w_gpt4,0,Emil,Mason,0,3,3,187.66666666666663,0.1086691086691086,1.0,2,1
game_play_20240630_033840,2w_gpt4,1,Andrei,Villager,3,2,6,203.3333333333333,0.1518518518518518,1.3333333333333333,5,6
game_play_20240630_033840,2w_gpt4,2,Larisa,Villager,2,3,6,155.16666666666666,0.1254033777253591,1.5,5,6
game_play_20240630_033840,2w_gpt4,3,Selene,Werewolf,0,3,3,257.3333333333333,0.0606060606060606,2.0,3,2
game_play_20240630_033840,2w_gpt4,4,Dragos,Werewolf,0,2,2,278.0,0.2333333333333333,2.0,2,2
game_play_20240630_033928,2w_gpt4,0,Vladimir,Werewolf,1,4,7,324.42857142857144,0.3251641007280105,1.1428571428571428,7,5
game_play_20240630_033928,2w_gpt4,1,Mircea,Mason,0,4,2,181.5,0.1588235294117647,2.5,2,10
game_play_20240630_033928,2w_gpt4,2,Viktor,Werewolf,0,4,3,340.6666666666667,0.2386363636363636,1.3333333333333333,3,0
game_play_20240630_033928,2w_gpt4,3,Alexia,Mason,0,4,2,289.0,0.2333333333333333,0.0,2,0
game_play_20240630_033928,2w_gpt4,4,Cristina,Villager,4,1,6,217.66666666666663,0.1829059829059829,0.6666666666666666,5,4
